|0000001143|Active|iZdKGWALrvAtLYZZAPCWWkdFJOEE|Constr. & Agric. Machinery|C|1|Citino|12130 Ridge Creek Park||19149|Santa Clara|New Brunswick|United States of America|IsjamfxHjXMzLDQTNvVNjEMtJePoEAn IYoBNRq|1935-02-14|1|0|1993-12-31 07:30:09|9999-12-31
|0000001155|Active|xpUDTUAEanrUFDJHBNGndnhGwREfhjWPLucKXEWXMOzqVcvpP|Motion Pictures|B-|1|Cormack|10850 Chamblee Street||V6S 1R1|Atlanta|IN|United States of America|rFvTAbPGbkrzjNLAkKAFAndCgHUDYLdtHzWawgNNzixLBPYLDoClBZAVWNSLFQzVwiaBJBUYJRhTNDTTYUCESDs|1935-07-15|1|0|1994-03-29 15:24:02|9999-12-31
|0000001150|Active|UzfTuHYSPHWPNmZDdtMVKPVjjqmMXnhHjYDRfFqRlMmPFHpZvCFQ|Retail (Drugs)|BBB-|0|Cookus|23128 Roswell Crescent||75223|Fremont|NJ|United States of America|LgeNWLA ONALtQQHKTaFkDiaWqoNKxFAtMoGHdLcCOJgVIWNLNfAxbAPtBQOOPACHHeJGX|1877-02-20|1|0|1994-03-29 23:11:57|9999-12-31
|0000001152|Active|NMloRTWyUSMQQxBRGHvWJfAiGkAAxDDbpSVWEmcvzDquw|Natural Gas Utilities|BBB-|0|Piccard|5530 Meadow Lake Park||T6A 1C4|Lafayette|CA||uQHRWgCafsVGZodWGuJPCtKtGzOt QTsZcMIpYLrDCBMbBDaEVLLKB eXdcTuy wgJG|1928-11-10|1|0|1994-03-31 02:07:22|9999-12-31
|0000001147|Active|XGfPVKEKgHryeIIToyqc|Oil & Gas - Integrated|B|1|Mouw|24112 Apollo Upper||33319|Hilo|MD|United States of America|WobEouduMFBHcBJjXyVVGe|1950-03-23|1|0|1994-03-31 04:20:40|9999-12-31
|0000001154|Active|rbjeXBrlWbWvEOHWpJAmThAcQBUepTQULUibHvxU|Airline|CCC+|1|Drillock|24245 San Jacinto Avenue||85037|Chattanooga|ND|United States of America|FuEkII yQdyphoejBTRiUVDw tDWodGkhCosgoHJ G|1882-01-23|1|0|1994-03-31 04:58:23|9999-12-31
|0000001149|Active|GRPhFUJKQBkMQDvQmAdAcUwzrAwlOEp|Personal & Household Products|AA+|0|Fleet|6047 Knipp Boulevard||93065|Cincinnati|MS|United States of America|RIZxZMUFJajkVxMVvvlHKxxOVCQIjAruQalutspTIJGGJGMU|1955-07-06|1|0|1994-03-31 06:37:00|9999-12-31
|0000001151|Active|iWfjQoKdaUNfVLBDVqvIWCVjYjdQjhRLXyTHEEaIxKkTAP|Biotechnology & Drugs|BBB+|0|Petersheim|18833 3rd Park||94616|Yonkers|MA|United States of America|MmCyxAOvVOLKGOEVOuBNmVSOTEWzlnhKGJCMJG|1991-10-22|1|0|1994-03-31 12:17:38|9999-12-31
|0000001146|Active|HQTuiKgjGPOawqlSPuDYwSOKOICVqjnwqS|Natural Gas Utilities|A|0|Sterner|12581 Congress Road||92150|Pembroke Pines|MN|United States of America|uDKkvctcTVT vWeQFvVQouQmGzcSJHAYvxZnSbEtzi DmevdWDxFpiJEh||1|0|1994-03-31 12:57:13|9999-12-31
|0000001153|Active|uFgGRBfuYcOkExNrHXBkvppERsDivn|Trucking|VxN|1|Shoffstall|13204 Beauregard Crescent||15219|Colorado Springs|MD|United States of America|WREHfBHIhsKHtYbznUDPYfSOdJWLZWRknMDoMzQOTXuecSUPPoRBbVoQyaKEXAAIOCMgQoCV|1945-05-15|1|0|1994-03-31 16:59:34|9999-12-31
|0000001148|Active|OXTsFOLbLecxljnHTWvETKZXoyqvRMNbTSSDmEFnELSOllTJJBTIUknRHkRV|Natural Gas Utilities|CCC|1|Bianchi|13309 Windsor Rue||94633|Fayetteville|GA|United States of America|JUQVCVJmIkVfzqQJBeNDjam iYOSHUxwGSAthSGl tXMThsWSVqOGlMWGIHYU rixAKFAUZcrhUHAicOOTwvvJZKiHB V|1890-01-27|1|0|1994-03-31 22:30:27|9999-12-31
|0000001158|Active|VMXehTqeWQUXEDevVLJZDTLnqSsABHkLQMCIMwMzfugPXVRRhCeLNi|Computer Storage Devices|BB-|1|Piasecki|24950 Topple Park||H6A 1X8|Salinas|AR|United States of America|CDECDuHxfSZXA vbXEfMUgdsONClnUccADXlHKfDlqZLGpwUugnGDgOIKXhURPYjeDujNnOhjzXnTBOcgMruTJ|1931-12-14|1|0|1994-06-28 19:49:10|9999-12-31
|0000001157|Active|xGtVHnVvFPEeDkJoTXTHgVoGEtPYMn|Retail (Drugs)|BBB-|0|Halford|18258 Clayton West||T6C 1H7|Newark|WY|Canada|LRcQUCSzUmRDAwNPVuRLHhNTLbWjIsZVyKKYq QIrRwbvPoMcThlFnvDHrPxBEJWjcnqESczFNwDBFPPXeNcBheBhmTPCfhDqBBhSXyVORAUAG LmHKjAbTU|1955-10-22|1|0|1994-06-29 04:21:18|9999-12-31
|0000001156|Active|BfYtadIKbpGQbLJUkxSxrrtqUlqvqcLTwBL|S&Ls/Savings Banks|BB|1|Naqvi|15064 Throckmorton Street||V6M 1Q2|Fresno|PA|United States of America|wKRfFETQjwQDsfvDkJAXMRMOpjGGJVCCYtUOmcVLZIwnGATJyIKKEegzIa tpgXO dHfSpCjRwOrqAEQUNIANHBlgBqDAVEHrLC|1878-03-25|1|0|1994-06-29 09:15:32|9999-12-31
|0000001165|Active|PVuflIcQAXpIIiHdUqtHvETVioGaKLAnSRNaSVZzQVxJMF|Printing & Publishing|BBB|0|Betti|23274 Beatty Park||37912|Oshawa|Quebec|United States of America|aGQZGXTClnnNznLQVLHAurnxBZiYCVtKWCjtVcUl BspHqcDIOXASYaygTc|1889-04-19|1|0|1994-06-29 19:55:54|9999-12-31
|0000001164|Active|DbbglVPcPjiPaXh|Auto & Truck Parts|AA-|0|Messerli|10436 Ingersoll Upper||10019|Iqaluit|CO|United States of America|SQlPitjdFFLWFTTOHgmQyVdRWeHfLBElAehkDLyrGspHgNOmJcRFlQXPNWBUMkpPESroJeNRUqHEIGUYtKdOUtPVKUSSDSebh PtwnKGLUekcRzZ|1869-11-18|0|0|1994-06-30 01:31:56|2000-06-29 04:06:35
|0000001164|Active|DbbglVPcPjiPaXh|Conglomerates|AA-|0|Messerli|10436 Ingersoll Upper||10019|Iqaluit|CO|United States of America|SQlPitjdFFLWFTTOHgmQyVdRWeHfLBElAehkDLyrGspHgNOmJcRFlQXPNWBUMkpPESroJeNRUqHEIGUYtKdOUtPVKUSSDSebh PtwnKGLUekcRzZ|1870-09-17|1|0|2000-06-29 04:06:35|9999-12-31
|0000001163|Active|QSEoyAhwAPgdBTgkLVMVmVOQjPpNjjFOA|Rental & Leasing|A|0|Rybarczyk|20857 Darlington Way||94468|Sterling Heights|WY|United States of America|CKXbXgFgLnNVURlpfQmGqPzErQ|1966-03-16|1|0|1994-06-30 02:48:48|9999-12-31
|0000001162|Active|QMUasEoEOFCDaubQUwRWBeGyrGWGLyHUCUwESoFxKKgMwQke|Computer Networks|AA+|0|Wichrowski|7003 Preston North||74102|Santa Clara|WI|Canada|QhZFnudNBYfmAfWvD ILEDjTyPvIjP gGHydBT|1863-04-20|1|0|1994-06-30 06:29:36|9999-12-31
|0000001161|Active|WBMqDPMfJNPIiSdVAnheGkKNFOFLBhtBfrbvNjWXbHIEAK|Furniture & Fixtures|x|1|Teem|7368 West Boulevard||43642|Louisville|NC|United States of America|SrNrLxaQoqTvKHEaKAJgnLURFBUnUfnVFQSIrtcnqlGPSSNjzSItfkjC cHzgdBASBVHzDVEaFHwofXgTcHnI yKps|1861-02-22|1|0|1994-06-30 11:28:54|9999-12-31
|0000001160|Active|xUKnWSsMOCwcDIKNeGeWQJiGFDeEgUe|Money Center Banks|vU|1|Sapienza|4628 Trinity Upper||63115|Columbia|ND|United States of America|xLvadlEbGEPxHeURlLsodAVXNVCIUXasHXTJnSzvIFOqUuAgOSiDqSJJfeBIKBKK pxcSRPSUtPiOLqnWOxbbtMCJdEOdNPdMNUoTeoAUGcyNVfFNE|1985-06-10|1|0|1994-06-30 11:29:24|9999-12-31
|0000001159|Active|IwdFHGGEYLGRwWayJIPHAKTGBlCTrzGMHmoGUnAyAdXnRMANttF|Auto & Truck Manufacturers|AA+|0|Atterberry|12754 Creekbend Rue||55104|Newport News|Saskatchewan|United States of America|eofGIILEAiUxCXXZueTHMvCQGMjLWUTAgoJrXvnKExjvzFRqNPpXBwwPOXcekkTNPalaUMtDFrPIaPRnBoKMEPfGVgTKhVZHjNhJkjJMRRpMrxjMlXpjfo|1966-06-21|1|0|1994-06-30 21:01:39|9999-12-31
|0000001166|Active|dPKkstWEQcJUrhBrDnIFHassBpSwracFIaEhb|Metal Mining|BBB|0|Stacey|24163 Rose Rue||92617|El Monte|VA|United States of America|OivVOZgKzoCLaqJVOciHHBihzRvqPRSNVZfxWVElyE dIyYlppUzEBVyxOdodgliiLEqS vgrQiIuwehrCoaUclCN aMfCYQQcSyKIZIZFWwSRYawHcCyxGkMmlHjvBqLeMAKJUViqFPwG|1886-12-23|1|0|1994-09-28 05:42:16|9999-12-31
|0000001167|Active|FxTMfQJHoSXxORNRJNRqPpcuZkPKSiNZrYmMzp|Crops|CCC+|1|Greenstreet|10534 Milam North||04106|Cedar Rapids|VT|United States of America|HKVVoQzIeUaseIOflXwwBmGqIQBTmAdlxRkyUGbGvVzhYBjMmGlOAiucnQ|1905-06-16|1|0|1994-09-28 08:57:46|9999-12-31
|0000001168|Active|WdLFUNHmrBIOKHlmTxkY|Computer Storage Devices|AAA|0|Evans|12470 Meadow Haven East||H2B 1U8|Sioux Falls|Prince Edward Island|United States of America|w FzKFtCIeqFyDkFQEGSkyQLSJHFlKowDyUIdwmnABPNDUeyEUAUFufhrXHHDUPdPUcShWvKeS|1880-05-19|1|0|1994-09-28 10:06:32|9999-12-31
|0000001169|Active|mFUDccGnSHFJYTGLA|Jewelry & Silverware|Mth|1|Peach|10253 Oak Grove Avenue||M1I 1P1|Salem|IA|Canada|mhOzypXylKBKsJFfTWMZFaHDOgLJTDIhOmjQi cMKHERMTtodKtdMgtBycxKvZTQlwaThRucnTQCtMiV|1914-10-01|1|0|1994-09-28 11:36:35|9999-12-31
|0000001170|Active|CRIBIQBlbAoTtnpKJfDsLjUQVJApKPDsAqu|Airline|BBB|0|Coppock|18267 State Drive||V5B 1P8|Charlottetown|CA|United States of America|CGetixRlVxZPDrzHBxsQNEeBWnRyzdJwBnUwQGoJcrzVxdGVDGJebNHLSKFExikUemKwDYScLYQhzLJgLsDzgqULJeMK|1978-07-10|1|0|1994-09-28 13:00:21|9999-12-31
|0000001171|Active|jMaAbPYEEUEAGKWyZERaNIJbKklAuMDxBTTGlpuLCxFoVRLRuKOCp|Biotechnology & Drugs|AA|0|Socha|23667 Parkwood Way|Suite 205|47702|Evansville|VA|United States of America|vNpvwArhou NNUOClxTSsmMLJGbDT VTxIGLDmSLNPmVKoP|1973-06-13|1|0|1994-09-29 05:44:04|9999-12-31
|0000001172|Active|UBMBGViygxoVaqDMWeNHfpRkMXHXIhiJlGFKJxntiTvOeASXPlNZat|Furniture & Fixtures|AAA|0|Thakkar|20788 Bannister North||20084|Kitchener|MN|United States of America|cHntTTAmoCPk OfHfGGwYfMkfqaYpQRAScQxJ CDOUUjVevoj ApxyAJUReQfmEeYfZYHRYEyXc tEPZAnnZvtbHBX LWMKUemxHSIgUTuDBGpFxXERQMHPHDKiKuCtHQBkNzkwrCZWYYxtAaOZvr|1948-10-03|1|0|1994-09-29 11:15:42|9999-12-31
|0000001173|Active|UPZazmDtSKcegTzDFERWCXLUoyDuVvARaTWJcenQZX|Aerospace & Defense|AA+|0|Kapaun|1598 Waverly West||85222|Cincinnati|LA|United States of America|NzZlEEbtZabVOOWMnaGRuOLGuUx tUWuihorOjqkDELgcYpHVHNXJNL PA LoJgHFKVhODuZSaFbG|1900-08-11|1|0|1994-09-29 16:06:11|9999-12-31
|0000001174|Active|UBsXjUcdCPVKYXDeTKmExcEBuVHUQZWjDgizVTVSeb|Paper & Paper Products|y|1|Clowser|24826 Beatty Court||35817|Fullerton|VT|United States of America|GURWI eIOJtDoKDdTAtzjFDuOnFEMaYMxTmGVCCSeLfOdFpfCxNQiQyqWezHQKSJDJAnf FuPqNDSqgViMzJRBLnXAehEJUjlsWPKflFoPhXKAjrWHSKOWBuB||1|0|1994-09-29 22:44:28|9999-12-31
|0000001175|Active|sHWSrTKRKPfXnXuPHTLUedDhoHgU|Misc. Capital Goods|A-|0|Poster|15065 Bellaire Crescent||M5E 1Y3|Saskatoon|Nova Scotia|United States of America|suAXwVEawkvejJAKyQf|1855-04-09|1|0|1994-09-30 08:25:52|9999-12-31
|0000001181|Active|qwVYfHaMgZKoTMuGzUEtpfOU|Misc. Capital Goods|A-|0|Basey|14096 Alexander West||M4L 1O5|Whitehorse|CT|Canada|YSJAYtHqpuDhPFGqDTPXCUDLkvQs IPACBZrJqkgmkyHWeIqkPEhNV PfqWxsoKLXjtAMNAieFG|1932-08-30|0|0|1994-12-29 21:30:45|2014-06-30 11:56:09
|0000001181|Inactive|qwVYfHaMgZKoTMuGzUEtpfOU|Misc. Capital Goods|A-|0|Basey|14096 Alexander West||M4L 1O5|Whitehorse|CT|Canada|YSJAYtHqpuDhPFGqDTPXCUDLkvQs IPACBZrJqkgmkyHWeIqkPEhNV PfqWxsoKLXjtAMNAieFG|1943-11-11|1|0|2014-06-30 11:56:09|9999-12-31
|0000001180|Active|ocMSQHPqjiNFJRMyYtgSlKqFRfoucrEPmQKVMIGOQmvBArXzDC|Construction Services|CC|1|Haflett|8898 Rincon Boulevard||T5A 1P2|Wichita|Ontario|United States of America|sTsIQqkIjXOVcdzQfkjHYslwxOgJhQAwaYsUOOHAUnUPVxSERdkqWAeQOsOOGLHLVlPoHHVKVMTPGcM zyi JYnaCyYGPaTYhOItSFPGHI gUCzwpBcIsNpvVLNlEcDremHves TIpiIRAQ|1853-11-08|1|0|1994-12-30 01:24:43|9999-12-31
|0000001179|Active|WRpWyfoTJpPjRKUvLXpDACUuujMNQMMNavNDGuKPUyMEwLXhfokghVJnBtA|Scientific & Technical Instr.|CCC|1|Hanz|3594 Mitchell North||70145|West Valley|IN|United States of America|IFJAmuEQVYVUJSINfWH ONuBiKjITREvmgauLLEnUjHNSlEbwqLgpvVDGTTVBEfoDYJwSECRGkGWZNxRVsU|1933-07-02|0|0|1994-12-30 05:01:20|2011-03-31 12:06:34
|0000001179|Inactive|WRpWyfoTJpPjRKUvLXpDACUuujMNQMMNavNDGuKPUyMEwLXhfokghVJnBtA|Scientific & Technical Instr.|CCC|1|Hanz|3594 Mitchell North||70145|West Valley|IN|United States of America|IFJAmuEQVYVUJSINfWH ONuBiKjITREvmgauLLEnUjHNSlEbwqLgpvVDGTTVBEfoDYJwSECRGkGWZNxRVsU|1942-12-04|1|0|2011-03-31 12:06:34|9999-12-31
|0000001178|Active|cWQaFuvCJgISSWsBGsunbPOojqfUUphLEFlbSIFAPRSpLjPBAGZIeW|Photography|CCC+|1|Dibacco|5157 Union Lane||64132|Rochester|OR|United States of America|OrCp buJDCBYoFDUPLzPEuxSGIfTUviIKRduETVABCkHwuQmxGQTFuCHSQHehVxJJSczqTiZc|1926-01-07|1|0|1994-12-30 08:40:22|9999-12-31
|0000001177|Active|BCIJclMrkNoFAPvkspWvzUhGAFBQhnxzM|Retail (Catalog & Mail Order)|AA+|0|Darco|18338 Bailey Park||91158|St. Louis|MI|United States of America|WvACLZPgYgrlyyVMhxekIjCNOEzVtmThoRpNGznEBiPnFtplQalzjSjJZfEdfqZHLxKGJzITLKteqPDspUzDMG|1970-10-11|1|0|1994-12-30 10:16:36|9999-12-31
|0000001176|Active|SERioSgvSQJmuPCvAPbABWJTwgmXGPRRmzBVNvkpxxN|Motion Pictures|tjA|1|Brandt|24836 Loring Upper||V5C 1M6|Burlington|ME|United States of America|TWiUeDERNtEACXKqPKCFEQYhwgSSbDIOiNzahaDqinKqjwzNIZhjLfNNHpVKTTOejvkkLFDnqOEmMFFZMJWsTueSLSDRVWaueFZUZGkxAtEtxWsFAYVB|1858-05-22|1|0|1994-12-30 18:50:53|9999-12-31
|0000001185|Active|fsbFIdmkiTPISJsRQiqAmkEPAKAOgZVwHFJwXrP|Audio & Video Equipment|AA+|0|Lenis|12374 Summer South|Apt. 471|Y5D 1N7|Honolulu|IN|Canada|pnEubYHwjSKUZssYcEx|1896-02-05|0|0|1994-12-31 08:04:09|2001-03-30 10:34:27
|0000001185|Inactive|fsbFIdmkiTPISJsRQiqAmkEPAKAOgZVwHFJwXrP|Audio & Video Equipment|AA+|0|Lenis|12374 Summer South|Apt. 471|Y5D 1N7|Honolulu|IN|Canada|pnEubYHwjSKUZssYcEx|1898-02-04|1|0|2001-03-30 10:34:27|9999-12-31
|0000001184|Active|xvpFliyQqOmAyLOkdm|Software & Programming|BB-|1|Craft|22901 Waldemar Way||T6B 1K7|Buffalo|DE|United States of America|KVqCuRPdVBEsMLIzYuVuZuFdReBPRlZOeXtVvGTGaBgmFQfveEiLvOZMXHBwmOANk MAIHhlobjYzunFNIHHNHuGYPpDkQRzZnEJMnPxQdGPFpBQmEXTxNMQEGRVTs|1937-08-31|1|0|1994-12-31 09:16:40|9999-12-31
|0000001183|Active|VLdGflMNPoftUWNASTkBViEGtmHCZCP|Trucking|C|1|Harper|5867 Nowita Drive|Suite 132|T5B 1N3|Colorado Springs|New Brunswick|United States of America|XBmbIZxfLQnSBIEzwCPUJhzetLzNTuR jXezNbiSy|1944-03-06|1|0|1994-12-31 22:43:28|9999-12-31
|0000001182|Active|bTBSUCHxiopROIKQPUEvydFTRmghyEVmRnKmWWEpIz|Chemical Manufacturing|B-|1|Lian|21752 Flynn Crescent||16504|Fort Worth|RI|United States of America|bCLQdPIPeGEIwVEFlyAqqXFRBaDItRKjdEvriePkxJrBEsi EaKYRVIMLXhl|1961-01-03|1|0|1994-12-31 23:59:58|9999-12-31
|0000001195|Active|QrRbfciACdkqpCOSDGDAzykGRwJlmRWMdDBNVhocGbSmQMScXcN|Money Center Banks|BBB|0|Landmann|24282 La Peer Rue||13220|Fontana|Alberta|United States of America|DjXnyLcrCNFwFCNpMtFjKoikiErjHGsmVryrbwjvjUqmVCDMDgyQJTESuLDZmRGKNNxdXdGLkaFgOGM UGDUsDlIBBHMiVpMSppMIlWCrNH||1|0|1995-03-29 19:55:32|9999-12-31
|0000001190|Active|bFDfdngREkrGUiXc|Water Utilities|D|1|Mckerchie|4858 Gemini North||V5C 1P1|Hull|Newfoundland|United States of America|YTUxwOJrqXbjlLyLJduIntpjYfJbAZZlJGvmEyAWoa QU BCwFlMSMMvyFEGjRCNgowIAUoDaxHySjDThSrPbaN|1864-10-22|1|0|1995-03-30 02:17:33|9999-12-31
|0000001192|Active|dsDKnGVaMRgVjIftftRDcHiitsTXTWYHxgGURQEVoZVQvMxIna|Containers & Packaging|A-|0|Bianchi|15326 Frostwood Boulevard||10217|Lowell|MN|Canada|mzSRmxEPlMFhJPuMwtadQ DrYhMcZEhHwTXDTABAbsaHsovuZjPLdOAmoLTFMOCHUtmzIfNjWEGrjbf BdxTtpQypsbNkvUlIBAGOSZxyIMeHBncFCXNy sdBCTiNRdV mMDFUceVK|1939-07-16|1|0|1995-03-30 11:07:21|9999-12-31
|0000001187|Active|kqZyTXSdPmpmhRUMjPTXpUCNGDMZ|Waste Management Services|CCC+|1|Hinchliffe|739 Dunbar Way||70819|Santa Clara|NE|United States of America|aOeYkuLZfrcKWuQNKGkuClkQzORPmJJkGKkQeHKQZwKQZDEGLijIF eMygqGTMyrUzYFkzjvzgS MhEoQbDqJUKQONskvScpVfHSIO RGGhT MF mk|1926-07-16|1|0|1995-03-30 17:27:40|9999-12-31
|0000001194|Active|VgVvXPmQfKvJVVsbipUgASsLbUFYMFRNSercmgLLMiSrAPTbJJCeyDiE|Natural Gas Utilities|BB|1|Eckland|15613 Paine Lower||90088|Garden Grove|AZ||PEUDBZHCAdlWxIpEBFJwmaCripeVLwtSlJs nJjGBSCvHFjcXMNjORGSOUUnCCPrHhJNK|1878-08-29|1|0|1995-03-31 03:22:24|9999-12-31
|0000001189|Active|TfkNyRUVosyoShYXCrjIbNfMTmZDFZyXgVfxxqQGRSlWCHegOh|Broadcasting & Cable TV|CCC|1|Leisch|23588 Madison West||V6G 1T6|Palmdale|IL|United States of America|lhHbQOPqSQYFykPhiatHRKnUyzCizbdcSQlIhezSAxgzwmfLLqEARLVIMRZeVcsTOqZbCqSdVEwzYpvisECBCXIULmfZDhICPxRNDMesTgGfIyOodzNdfHBYRcboJRhELqgcr|1932-02-26|1|0|1995-03-31 07:19:00|9999-12-31
|0000001191|Active|DLFUHVYsWEqeGQMvfrcArbbhHPjinpnhNPVhWOkio|Retail (Drugs)|AA|0|Defrancisco|7726 Tallowood Upper||55433|Whitehorse|NC|United States of America|gYLPmBBZUlOkLmmeQxEXKlKAIjXTkSfOiYceeKTVgK|1897-02-26|1|0|1995-03-31 08:29:57|9999-12-31
|0000001186|Active|hdPosZydHirsLVTPawRKXIHaKlmXtTfLJfAlNnHGpufL|Healthcare Facilities|A-|0|Gouty|17564 Glenmont Court||M6U 1G1|Lubbock|MA|United States of America|IcLDxajFsuYgFrcqNzCYRHDCPnPfDAbvrYTDiuJyEsmPiRZJwwB|1909-10-01|1|0|1995-03-31 17:59:02|9999-12-31
|0000001193|Active|eRCWGCGLCbZdUPVdIxiLEMUUQblVyfMKVTqjwl|Air Courier|A|0|Rabner|17569 Red Willow East||85752|Jersey City|AL|United States of America|AKQSOg OTKJrMINVPVxBxMtpQUzqqY mIhBAMEoVQfwLcUuaDUPGKHAOZJEDUyjjljjGvKVKklSxWUCWySvrkcndCgUQNoSejPjLgIOULuMLlLjOMGzJTcXTR gvSQZHADUlavPubDPkt|1884-12-06|1|0|1995-03-31 18:54:34|9999-12-31
|0000001188|Active|KPUNBYoccPKzxdXjiIDzSbVpFYH|Airline|AA|0|Taylor|19873 Wright Avenue||B1C 1W2|Fort Worth|MT|United States of America|IVVpuCrmCgsUNMExSpDf SFvHwgbKlF pCOVagvOJzabCRORzzcQGDorGCaDygmCHOKSoPCDQOfTaNzIHFyEdRByfxDfTQTSIWROglfhxvfFCtPU|1882-01-11|1|0|1995-03-31 23:59:58|9999-12-31
|0000001205|Active|XSUNoPmAYSxymcILNuZleGeRuIdoVqwMDvDpjyDNUxCOvZBCBHyyOXz|Constr. & Agric. Machinery|B-|1|Sayles|2240 Appleby Road||35247|Cincinnati|VT|United States of America|RaJKAVzGREtmbdSGagGbNqpDYywKPvWHSDIKJZPTGSpeYqDwos QTbSKTtKC GiB|1914-04-01|0|0|1995-06-28 22:45:36|1996-03-31 16:51:17
|0000001205|Active|XSUNoPmAYSxymcILNuZleGeRuIdoVqwMDvDpjyDNUxCOvZBCBHyyOXz|Misc. Capital Goods|B-|1|Sayles|2240 Appleby Road||35247|Cincinnati|VT|United States of America|RaJKAVzGREtmbdSGagGbNqpDYywKPvWHSDIKJZPTGSpeYqDwos QTbSKTtKC GiB|1914-08-02|1|0|1996-03-31 16:51:17|9999-12-31
|0000001204|Active|eUBLVJDBHKDFBBOyMJSicbAFSvOcczOCyAXTWBuKjFxXAwhRoBHX|Containers & Packaging|AA|0|Faudree|18513 Vickers Avenue||80061|Milwaukee|NE||ONt KFYPVQFNOkXHYVOYOifNcpKFVewvWSVhKtsCfukMzMvfEESUPOcURfOnPOf ABHgHgmukOStqfCMVRJAGVCQkDXGOImqQgfEDRCMsaGHSMvKG|1987-07-22|1|0|1995-06-29 15:22:21|9999-12-31
|0000001203|Active|BoNZHboxoZKSqZlOLquTtWV|Motion Pictures|C|1|Cordia|17973 Scanlin North||48275|Kansas City|IA|United States of America|YdyEFIQcWKdKGUmNLVduUXcBgTGZwOBOIUYYMcNRICXLllsQXbJTPEvqlMnYCTcUgVVyCIKkcvYPdlyFeIjpryBkVySBPlEGoCfhtDq UzkTyFpQTOTFLptzqbBLeB c|1901-06-04|0|0|1995-06-29 16:30:28|2010-09-30 12:59:29
|0000001203|Active|BoNZHboxoZKSqZlOLquTtWV|Personal & Household Products|C|1|Cordia|17973 Scanlin North||48275|Kansas City|IA|United States of America|YdyEFIQcWKdKGUmNLVduUXcBgTGZwOBOIUYYMcNRICXLllsQXbJTPEvqlMnYCTcUgVVyCIKkcvYPdlyFeIjpryBkVySBPlEGoCfhtDq UzkTyFpQTOTFLptzqbBLeB c|1906-11-08|1|0|2010-09-30 12:59:29|9999-12-31
|0000001202|Active|lvLNkgOQmwXWWCDcPaooiXvksoY|Retail (Catalog & Mail Order)|BB|1|Holyfield|21908 Ashford Hollow North||E7O 1K9|Palmdale|MD|United States of America|XdvDwFgJSSPgkTEIIaFiddBOTnUuxRWswyvPjVECVboLDwRrWScDLQAMRRniVqlnRCHRAUpiiOEuK|1953-05-20|1|0|1995-06-29 18:05:07|9999-12-31
|0000001201|Active|LBtxwWthjDduMXVhKUxMQmrwMTHyyxcTCsQvBKRoBOFMhtbMZupQzElJ|Broadcasting & Cable TV|BD|1|Lulic|21752 Flynn Crescent||10251|Savannah|MT|United States of America|DyHShKpuITLVSQvSAJDeZEPnJyaDRNQkVFtG|1961-05-06|1|0|1995-06-29 18:46:18|9999-12-31
|0000001200|Active|AQAwzTAAUBwkQngXAgTsPFPWdiIdgCuynVO|Computer Networks|BBB|0|Rhodie|13505 Spring Road|Apt. 740|80229|Fort Lauderdale|OR|United States of America|bHGqoFeFScDJVCAVlYSOTBPTWmOWwgMViGKEmzPAIbUvRdm YPQGzZzCSXNVHNSwyxgNYUaDPJoCZyDIbBAONMFCHUIFRePjrpfxps xJGLIVzyOHuR qNS N IIkqfykHJVDHeofYgVLrN|1887-08-21|0|0|1995-06-29 18:54:52|1997-03-31 05:12:12
|0000001200|Inactive|AQAwzTAAUBwkQngXAgTsPFPWdiIdgCuynVO|Computer Networks|BBB|0|Rhodie|13505 Spring Road|Apt. 740|80229|Fort Lauderdale|OR|United States of America|bHGqoFeFScDJVCAVlYSOTBPTWmOWwgMViGKEmzPAIbUvRdm YPQGzZzCSXNVHNSwyxgNYUaDPJoCZyDIbBAONMFCHUIFRePjrpfxps xJGLIVzyOHuR qNS N IIkqfykHJVDHeofYgVLrN|1888-02-04|1|0|1997-03-31 05:12:12|9999-12-31
|0000001199|Active|JUdGFVfXXYgVqUOkvwxvkXqriQMnCzvXLw|Oil Well Services & Equipment|BB|1|Magistrale|19312 Beale West||A2C 1W7|Columbus|GA|United States of America|IrqQadABsQAcTKbWrQVGIcnYFbEwVVKKLhIZbnOpqbOsfECYUFcZFPf|1985-11-26|1|0|1995-06-30 02:14:42|9999-12-31
|0000001198|Active|sRHIWPzofYrGqtzAkXRqGfmaNRWSGAByupLUZtRVVCiIuI|Broadcasting & Cable TV|DNS|1|Pathak|15465 Cliffbrook West||M5G 1W5|Warwick|Prince Edward Island|Canada|SBHIDEpWKGIt thHArbjDyeHT ZpbQMzSLSSTgPiDNCXCGMNwItBNFIpQo|1906-02-05|1|0|1995-06-30 02:42:10|9999-12-31
|0000001197|Active|WTuLqQOROSRLDnjF|Audio & Video Equipment|KPGr|1|Onishi|14624 Halliswood South||49509|Fargo|ND|United States of America|GCuWBNUGlKfZOQzxPECUBwWZDjKxYBNULHgMYSUUN KBSz|1862-07-26|1|0|1995-06-30 07:06:36|9999-12-31
